,type,description,support_material,subtype,filler_loading,previous_thickness,mean_thickness,mean_pore_size,pore_volume,specific_surface_area,surface_area,temperature,feed_pressure,permeate_pressure,delta_pressure,feed_flow_rate,sweep_gas,sweep_gas_flow,stage_cut,aging,gas,Py,provided_data_type,in_reference_data_location,reference,url
330,1,55,1,4,0.0,,132.508,0.38,,759.0,2.14,298.0,,,100000.0,,0,,,4.040304,380.0,522.5176,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
331,1,55,1,4,0.0,,132.508,0.38,,759.0,2.14,298.0,,,100000.0,,0,,,28.94764,380.0,417.0403,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
332,1,55,1,4,0.0,,132.508,0.38,,759.0,2.14,298.0,,,100000.0,,0,,,187.9544,380.0,310.872,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
478,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,80000.0,,0,,1.0,0.0,380.0,55.4325023368438,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
479,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,470000.0,,0,,1.0,0.0,380.0,47.9526435020941,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
480,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,960000.0,,0,,1.0,0.0,380.0,44.8042142714469,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
481,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,1450000.0,,0,,1.0,0.0,380.0,42.8801071186309,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
482,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,1940000.0,,0,,1.0,0.0,380.0,40.7286808660375,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
483,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,2430000.0,,0,,1.0,0.0,380.0,39.9082538848393,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
484,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,2920000.0,,0,,1.0,0.0,380.0,38.6979194566349,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
485,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,3410000.0,,0,,1.0,0.0,380.0,37.6082583421013,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
486,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,3900000.0,,0,,1.0,0.0,380.0,36.6459933377746,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
487,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,4380000.0,,0,,1.0,0.0,380.0,35.9577848082415,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
488,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,4870000.0,,0,,1.0,0.0,380.0,35.3976166582016,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
489,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,5350000.0,,0,,1.0,0.0,380.0,34.7239949377618,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
490,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,5840000.0,,0,,1.0,0.0,380.0,34.0983568409283,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
491,1,27,5,7,0.0,,55.0,1.2,,,,308.0,,,6340000.0,,0,,1.0,0.0,380.0,33.4834674258271,permeability,fig S5a,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
492,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,100000.0,,0,,1.0,0.0,380.0,90.5991499282908,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
493,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,470000.0,,0,,1.0,0.0,380.0,78.8080155080023,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
494,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,980000.0,,0,,1.0,0.0,380.0,71.9160670249002,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
495,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,1460000.0,,0,,1.0,0.0,380.0,66.5421133199118,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
496,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,1940000.0,,0,,1.0,0.0,380.0,63.8031119234229,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
497,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,2430000.0,,0,,1.0,0.0,380.0,61.1924926131218,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
498,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,2930000.0,,0,,1.0,0.0,380.0,60.1358322304941,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
499,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,3430000.0,,0,,1.0,0.0,380.0,58.7137623396898,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
500,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,3900000.0,,0,,1.0,0.0,380.0,57.678855574045,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
501,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,4400000.0,,0,,1.0,0.0,380.0,56.1390333408251,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
502,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,4870000.0,,0,,1.0,0.0,380.0,54.8631185195156,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
503,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,5350000.0,,0,,1.0,0.0,380.0,54.1755696979397,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
504,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,5840000.0,,0,,1.0,0.0,380.0,53.4715657693676,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
505,3,57,5,6,6.0,,55.0,1.2,,,,308.0,,,6340000.0,,0,,1.0,0.0,380.0,53.0756308050454,permeability,fig S5d,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
506,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,70000.0,,0,,1.0,0.0,380.0,382.162388129708,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
507,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,480000.0,,0,,1.0,0.0,380.0,330.66113753699,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
508,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,990000.0,,0,,1.0,0.0,380.0,285.452272069117,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
509,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,1470000.0,,0,,1.0,0.0,380.0,257.858516926765,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
510,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,1980000.0,,0,,1.0,0.0,380.0,229.635548512419,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
511,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,2460000.0,,0,,1.0,0.0,380.0,206.708594077064,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
512,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,2950000.0,,0,,1.0,0.0,380.0,190.220003656186,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
513,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,3470000.0,,0,,1.0,0.0,380.0,177.885692011042,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
514,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,3950000.0,,0,,1.0,0.0,380.0,169.528930082919,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
515,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,4440000.0,,0,,1.0,0.0,380.0,162.11009787808,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
516,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,4930000.0,,0,,1.0,0.0,380.0,154.664074340153,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
517,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,5430000.0,,0,,1.0,0.0,380.0,148.332482081529,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
518,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,5920000.0,,0,,1.0,0.0,380.0,143.100296613308,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
519,3,56,5,6,25.0,,55.0,1.2,,,,308.0,,,6120000.0,,0,,1.0,0.0,380.0,140.236218235592,permeability,fig S5e,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
536,1,58,1,10,0.0,,100.53985,0.38,,,,298.0,500000.0,100000.0,400000.0,,0,,,0.0,380.0,4.21323529411765,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
537,3,60,1,12,5.0,,54.485,0.38,,,,298.0,500000.0,100000.0,400000.0,,0,,,0.0,380.0,4.57372793354102,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
538,3,61,1,12,10.0,,35.93,0.38,,,,298.0,500000.0,100000.0,400000.0,,0,,,0.0,380.0,4.98754295532646,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
539,3,62,1,12,15.0,,45.485,0.38,,,,298.0,500000.0,100000.0,400000.0,,0,,,0.0,380.0,9.33759398496241,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
544,1,58,1,10,0.0,,100.53985,0.38,,,,298.0,300000.0,100000.0,200000.0,,0,,,0.0,380.0,3.80246913580251,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
545,3,60,1,12,5.0,,54.485,0.38,,,,298.0,300000.0,100000.0,200000.0,,0,,,0.0,380.0,4.07182940516277,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
546,3,61,1,12,10.0,,35.93,0.38,,,,298.0,300000.0,100000.0,200000.0,,0,,,0.0,380.0,6.99887766554436,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
547,3,62,1,12,15.0,,45.485,0.38,,,,298.0,300000.0,100000.0,200000.0,,0,,,0.0,380.0,8.93827160493829,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
552,1,58,1,10,0.0,,100.53985,0.38,,,,298.0,700000.0,100000.0,600000.0,,0,,,0.0,380.0,4.26936026936031,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
553,3,60,1,12,5.0,,54.485,0.38,,,,298.0,700000.0,100000.0,600000.0,,0,,,0.0,380.0,6.26262626262629,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
554,3,61,1,12,10.0,,35.93,0.38,,,,298.0,700000.0,100000.0,600000.0,,0,,,0.0,380.0,6.2446689113356,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
555,3,62,1,12,15.0,,45.485,0.38,,,,298.0,700000.0,100000.0,600000.0,,0,,,0.0,380.0,10.0157126823793,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
578,1,76,1,8,0.0,,48.775000000000006,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.199301,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
579,3,77,1,17,10.0,,26.239375000000003,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.317073,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
580,3,77,1,17,20.0,,26.239375000000003,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.398165,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
581,3,77,1,17,30.0,,26.239375000000003,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.451994,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
586,1,76,1,8,0.0,,38.14999999999999,0.6499999999999999,,,,308.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.227748728,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
587,1,76,1,8,0.0,,38.14999999999999,0.6499999999999999,,,,318.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.306622951,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
588,1,76,1,8,0.0,,38.14999999999999,0.6499999999999999,,,,328.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.374130248,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
589,1,76,1,8,0.0,,32.05,0.6499999999999999,,,,338.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.453387111,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
594,3,77,1,17,10.0,,19.55375,0.6499999999999999,,,,308.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.344486117,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
595,3,77,1,17,10.0,,19.55375,0.6499999999999999,,,,318.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.416816913,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
596,3,77,1,17,10.0,,15.212499999999999,0.6499999999999999,,,,328.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.519082513,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
597,3,77,1,17,10.0,,15.212499999999999,0.6499999999999999,,,,338.0,1000000.0,0.0,1000000.0,1000.0,340,,,0.0,380.0,0.596556661,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
608,1,80,1,8,0.0,,60.0,0.38,,,,303.0,,,690000.0,,0,,,0.0,380.0,4.2,permeability,table 4,AHMAD MZ et al 2021 / QIU W et al 2013,https://doi.org/10.1016/j.seppur.2020.117582
610,1,80,1,8,0.0,,60.0,0.6533333333333333,,,,303.0,,,100000.0,,0,,,0.0,380.0,3.5,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
612,3,81,1,19,10.0,,45.276875,0.8733333333333334,,,,303.0,,,100000.0,,0,,,0.0,380.0,5.6,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
614,3,81,1,19,20.0,,46.47125,0.8733333333333334,,,,303.0,,,100000.0,,0,,,0.0,380.0,11.1,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
679,1,76,1,8,0.0,,50.0,1.2,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.18,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
680,3,88,1,17,5.0,,45.276875,1.12,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.18,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
681,3,88,1,17,10.0,,45.276875,1.12,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.19,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
682,3,88,1,17,20.0,,45.276875,1.12,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.22,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
683,3,88,1,17,30.0,,45.276875,1.12,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.27,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
684,3,89,1,17,5.0,,45.276875,1.05,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.18,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
685,3,89,1,17,10.0,,45.276875,1.05,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.21,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
686,3,89,1,17,20.0,,45.276875,1.05,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.21,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
687,3,89,1,17,30.0,,45.276875,1.05,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.21,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
688,3,89,1,17,35.0,,45.276875,1.05,,,,308.0,,,500000.0,,0,,,0.0,380.0,0.25,permeability,table 3,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
692,3,89,1,17,30.0,,45.276875,1.05,,,,318.0,,,500000.0,,0,,,0.0,380.0,0.214904679376084,permeability,fig 6a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
693,3,89,1,17,30.0,,40.935625,1.05,,,,328.0,,,500000.0,,0,,,0.0,380.0,0.233743409490335,permeability,fig 6a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
694,3,89,1,17,30.0,,34.275,1.05,,,,338.0,,,500000.0,,0,,,0.0,380.0,0.271095152603234,permeability,fig 6a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
698,3,88,1,17,20.0,,45.276875,1.12,,,,318.0,,,500000.0,,0,,,0.0,380.0,0.248239436619719,permeability,fig 6b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
699,3,88,1,17,20.0,,40.935625,1.12,,,,328.0,,,500000.0,,0,,,0.0,380.0,0.267148014440433,permeability,fig 6b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
700,3,88,1,17,20.0,,34.275,1.12,,,,338.0,,,500000.0,,0,,,0.0,380.0,0.288888888888889,permeability,fig 6b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
705,3,89,1,17,30.0,,45.276875,1.05,,,,308.0,,,100000.0,,0,,,0.0,380.0,0.259047619047619,permeability,fig 8a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
706,3,89,1,17,30.0,,45.276875,1.05,,,,308.0,,,200000.0,,0,,,0.0,380.0,0.245421245421246,permeability,fig 8a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
707,3,89,1,17,30.0,,45.276875,1.05,,,,308.0,,,300000.0,,0,,,0.0,380.0,0.235714285714285,permeability,fig 8a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
708,3,89,1,17,30.0,,45.276875,1.05,,,,308.0,,,400000.0,,0,,,0.0,380.0,0.209424083769634,permeability,fig 8a,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
713,3,88,1,17,20.0,,45.276875,1.12,,,,308.0,,,100000.0,,0,,,0.0,380.0,0.31630648330059,permeability,fig 8b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
714,3,88,1,17,20.0,,45.276875,1.12,,,,308.0,,,200000.0,,0,,,0.0,380.0,0.309297912713473,permeability,fig 8b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
715,3,88,1,17,20.0,,45.276875,1.12,,,,308.0,,,300000.0,,0,,,0.0,380.0,0.280510018214937,permeability,fig 8b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
716,3,88,1,17,20.0,,45.276875,1.12,,,,308.0,,,400000.0,,0,,,0.0,380.0,0.250883392226149,permeability,fig 8b,AKBARI A et al 2020,https://doi.org/10.1016/j.cep.2020.107804
725,1,90,6,8,0.0,,,,,,,303.0,,,100000.0,,340,,,0.0,380.0,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
729,3,91,6,18,5.0,,1.0,0.5646666666666665,,,,303.0,,,100000.0,,340,,,0.0,380.0,0.02154093529712,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
733,3,91,6,18,10.0,,,,,,,303.0,,,100000.0,,340,,,0.0,380.0,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
757,3,92,1,20,10.0,,15.0,0.394,,,2.01,298.0,,,100000.0,50.0,364,50.0,,0.0,380.0,4.6,permeability,table S3,LI W et al 2022,https://doi.org/10.1016/j.memsci.2021.120021
106,2,21,2,3,0.0,,1.2,0.38,0.27,624.0,,298.0,303000.0,103000.0,200000.0,4.0,0,,,0.0,444.3,61.6546252952298,permeance,fig 7,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
107,2,21,2,3,0.0,,1.2,0.38,0.27,624.0,,298.0,303000.0,103000.0,200000.0,4.0,0,,,0.0,550.0,23.6741718693191,permeance,fig 7,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
